scenario_id,load_factor,pbo_db,affected_fraction,group,metric,estimate,ci95_lower,ci95_upper,repetitions,seed,analysis_type
LF20_PBO15_F05,0.2,15.0,0.05,all,spectral_efficiency_p5_bpshz,0.7212493490612019,0.6743706834458841,0.7713780199119685,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,unaffected,outage_probability,0.00011477322723186105,5.3551850407173665e-05,0.00019170522165949354,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,unaffected,sinr_mean_db,8.370002053986696,8.339274848534135,8.400488610243828,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,unaffected,sinr_p5_db,4.242192654588612,4.208840463479833,4.273694751456565,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,unaffected,spectral_efficiency_mean_bpshz,2.4218705483876017,2.4158181064100503,2.4279949904030937,2000,838,absolute
LF20_PBO15_F05,0.2,15.0,0.05,unaffected,spectral_efficiency_p5_bpshz,1.4961958565897349,1.4897635438312464,1.5022837817259582,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,affected,outage_probability,0.6711404526987812,0.6628339216946165,0.6795933892309496,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,affected,sinr_mean_db,-11.593492311384964,-11.662412636206716,-11.53053552490255,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,affected,sinr_p5_db,-15.767961622355452,-15.81489256926796,-15.728240580606238,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,affected,spectral_efficiency_mean_bpshz,0.0698102140837815,0.06790290856862777,0.07176064670864206,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,affected,spectral_efficiency_p5_bpshz,0.0,0.0,0.0,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,all,outage_probability,0.03372836329673764,0.033302186581166446,0.034171788097003546,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,all,sinr_mean_db,7.371087153521216,7.3412152069537235,7.4014117585549,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,all,sinr_p5_db,-4.408891164362758,-4.71046361399711,-4.12522091744058,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,all,spectral_efficiency_mean_bpshz,2.304299685763282,2.2985637382462976,2.310012587429028,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,all,spectral_efficiency_p5_bpshz,0.3568656295480537,0.33608729298879714,0.37740145240178263,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,unaffected,outage_probability,0.00011477322723186105,5.3551850407173665e-05,0.00019170522165949354,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,unaffected,sinr_mean_db,8.371174240937352,8.340553042769667,8.401721184352267,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,unaffected,sinr_p5_db,4.243526973922289,4.210214852387113,4.275174928221174,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,unaffected,spectral_efficiency_mean_bpshz,2.4221343085520046,2.4160729550132287,2.428258081388172,2000,838,absolute
LF20_PBO20_F05,0.2,20.0,0.05,unaffected,spectral_efficiency_p5_bpshz,1.4964534754873975,1.4900283410201358,1.5025701288056499,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.1,affected,outage_probability,7.255840951966333e-05,0.0,0.00018161361884789042,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.1,affected,sinr_mean_db,8.326890763900765,8.274532616088342,8.375575472339214,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.1,affected,sinr_p5_db,4.188897086180489,4.142376201977247,4.224415633835164,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.1,affected,spectral_efficiency_mean_bpshz,2.4125873729137224,2.401245762388915,2.423383773610333,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.1,affected,spectral_efficiency_p5_bpshz,1.4859237401433465,1.476985749198066,1.492765689102651,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.1,unaffected,outage_probability,0.00013731548232063164,7.262411771860048e-05,0.00021783873318454783,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.1,unaffected,sinr_mean_db,8.331606238596878,8.300557591730618,8.362030119081137,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.1,unaffected,sinr_p5_db,4.2007768641686,4.165517167370554,4.233354339004637,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.1,unaffected,spectral_efficiency_mean_bpshz,2.413372619760136,2.407234035307111,2.4194494185214985,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.1,unaffected,spectral_efficiency_p5_bpshz,1.488210431468691,1.4814284739369683,1.4944899774342224,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,affected,outage_probability,0.0011609345523146133,0.0006894530915344339,0.0017404057910055623,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,affected,sinr_mean_db,3.382677529349166,3.3310165978720656,3.430735212701809,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,affected,sinr_p5_db,-0.7547012463465655,-0.7950883697768407,-0.7173277113247256,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,affected,spectral_efficiency_mean_bpshz,1.4115088094592463,1.4025493364713428,1.4199482533240795,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,affected,spectral_efficiency_p5_bpshz,0.7040686823843874,0.699179654982649,0.7086149665457688,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,all,outage_probability,0.0002180478178864625,0.00013084356512000714,0.00032646801774541804,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,all,sinr_mean_db,7.887177926624484,7.8556180001781035,7.9175663463779475,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,all,sinr_p5_db,2.0731871319018844,1.9251625977406397,2.1949011879661824,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,all,spectral_efficiency_mean_bpshz,2.3244079524016166,2.3184080441678563,2.3302338922748804,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,all,spectral_efficiency_p5_bpshz,1.1080479427603316,1.0839301499368077,1.12811638953658,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,unaffected,outage_probability,0.00011308333838169666,5.248363202443548e-05,0.00018995177354024303,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,unaffected,sinr_mean_db,8.38863003361141,8.357877381549738,8.418538845614378,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,unaffected,sinr_p5_db,4.262829398180093,4.230135146054679,4.293564375250509,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,unaffected,spectral_efficiency_mean_bpshz,2.4260341391751603,2.419915630855224,2.432067896405643,2000,838,absolute
LF20_PBO05_F10,0.2,5.0,0.1,unaffected,spectral_efficiency_p5_bpshz,1.5001826414470234,1.493868878663604,1.5061298657960653,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,affected,outage_probability,0.00391815411406182,0.002655880642373114,0.005431471584259137,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,affected,sinr_mean_db,-1.598036582425257,-1.6500339877020394,-1.5494576774990865,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,affected,sinr_p5_db,-5.735395084248746,-5.774541538050849,-5.696370283586488,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,affected,spectral_efficiency_mean_bpshz,0.6961611813479053,0.6905399290527259,0.7016905977405349,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,affected,spectral_efficiency_p5_bpshz,0.2731047903634827,0.27092043792187287,0.27529787333091915,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,all,outage_probability,0.0004942417205426483,0.000330499842363729,0.0006928499825851522,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,all,sinr_mean_db,7.4058244555817145,7.374860595537596,7.435216352972386,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,all,sinr_p5_db,-2.6367575809378727,-2.7342726119378216,-2.548891720003047,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,all,spectral_efficiency_mean_bpshz,2.2566571419644967,2.250853359091467,2.262446047217526,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,all,spectral_efficiency_p5_bpshz,0.5020177343566691,0.4929434462677024,0.5103078715997048,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,unaffected,outage_probability,0.00011308333838169666,5.248363202443548e-05,0.00018995177354024303,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,unaffected,sinr_mean_db,8.408156499165749,8.377296925168759,8.437549621648598,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,unaffected,sinr_p5_db,4.283170956269757,4.250386833345552,4.312935729178226,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,unaffected,spectral_efficiency_mean_bpshz,2.4303754055635194,2.42429248491868,2.4364795735585187,2000,838,absolute
LF20_PBO10_F10,0.2,10.0,0.1,unaffected,spectral_efficiency_p5_bpshz,1.5041174567803133,1.4977782597592537,1.5098840985669828,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,affected,outage_probability,0.17900159628500945,0.17251964885112372,0.18564097037851723,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,affected,sinr_mean_db,-6.591319848576943,-6.6438280989033425,-6.542637150676888,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,affected,sinr_p5_db,-10.728453559927255,-10.76623513721349,-10.691543940609261,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,affected,spectral_efficiency_mean_bpshz,0.2724871910934555,0.2693256874408643,0.27555733630594276,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,affected,spectral_efficiency_p5_bpshz,0.0,0.0,0.0,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,all,outage_probability,0.01803255453921045,0.017367215290117324,0.01872213081330804,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,all,sinr_mean_db,6.9116729689497545,6.881002965374528,6.941048653280672,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,all,sinr_p5_db,-7.495955891274573,-7.5689209710025676,-7.426331253248179,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,all,spectral_efficiency_mean_bpshz,2.215565893215405,2.2099227611860615,2.2211587047758696,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,all,spectral_efficiency_p5_bpshz,0.18906537078062843,0.18615625595248256,0.1918802564818822,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,unaffected,outage_probability,0.00011308333838169666,5.248363202443548e-05,0.00018995177354024303,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,unaffected,sinr_mean_db,8.414859471735669,8.383965346734207,8.444378101741977,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,unaffected,sinr_p5_db,4.289849216867762,4.256814311743602,4.319632345610589,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,unaffected,spectral_efficiency_mean_bpshz,2.4318742122933292,2.4257848464088614,2.437936874861869,2000,838,absolute
LF20_PBO15_F10,0.2,15.0,0.1,unaffected,spectral_efficiency_p5_bpshz,1.5054103741260967,1.499020060887262,1.5111829790080906,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,affected,outage_probability,0.6721448265854012,0.66627989717879,0.6778636467029293,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,affected,sinr_mean_db,-11.589010721681523,-11.64185664590035,-11.540250836440315,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,affected,sinr_p5_db,-15.726520703627141,-15.764365415920622,-15.690664757209927,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,affected,spectral_efficiency_mean_bpshz,0.07001867325522168,0.06867740710314789,0.07137254051135493,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,affected,spectral_efficiency_p5_bpshz,0.0,0.0,0.0,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,all,outage_probability,0.06743128768138854,0.06681674021909152,0.06802268750917004,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,all,sinr_mean_db,6.4130935190000935,6.382662790117559,6.442493176383869,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,all,sinr_p5_db,-12.453200611868434,-12.513166790850903,-12.391395441172655,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,all,spectral_efficiency_mean_bpshz,2.195745270652871,2.1901585839845032,2.201236745566477,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,all,spectral_efficiency_p5_bpshz,0.0,0.0,0.0,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,unaffected,outage_probability,0.00011308333838169666,5.248363202443548e-05,0.00018995177354024303,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,unaffected,sinr_mean_db,8.417132214867092,8.386119343227575,8.44651600463459,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,unaffected,sinr_p5_db,4.292336039878359,4.259340204273137,4.322015053544453,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,unaffected,spectral_efficiency_mean_bpshz,2.432386404437199,2.426284421041754,2.438519286919057,2000,838,absolute
LF20_PBO20_F10,0.2,20.0,0.1,unaffected,spectral_efficiency_p5_bpshz,1.5058919632349759,1.4995082054700175,1.5116452612028668,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.15,affected,outage_probability,7.26427429899753e-05,0.0,0.00016930387707296332,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.15,affected,sinr_mean_db,8.324250732103042,8.2788409538785,8.36747004849856,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.15,affected,sinr_p5_db,4.195972839743218,4.1532908873463565,4.229392426302852,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.15,affected,spectral_efficiency_mean_bpshz,2.4118806393936314,2.402061409127405,2.4212801200594813,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.15,affected,spectral_efficiency_p5_bpshz,1.4872855161924794,1.4790803892325748,1.4937255990622198,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.15,unaffected,outage_probability,0.00014110342881332017,7.276318807417405e-05,0.00022292535855453392,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.15,unaffected,sinr_mean_db,8.332349342114027,8.300995889693588,8.362796259397404,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.15,unaffected,sinr_p5_db,4.200361862598214,4.164757245475209,4.233154219701026,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.15,unaffected,spectral_efficiency_mean_bpshz,2.413543531335754,2.407231858573509,2.4195939358441825,2000,838,absolute
LF20_PBO00_F00,0.2,0.0,0.15,unaffected,spectral_efficiency_p5_bpshz,1.4881305203954858,1.4812824757988252,1.4944513635087948,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,affected,outage_probability,0.0011380696401762796,0.0007056077833798464,0.0016408881872135544,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,affected,sinr_mean_db,3.408733266847337,3.363398711374013,3.4518190622999616,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,affected,sinr_p5_db,-0.7192016962797269,-0.7545929868362056,-0.6834275319509573,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,affected,spectral_efficiency_mean_bpshz,1.4159673564256008,1.4082659206561037,1.4234632872780348,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,affected,spectral_efficiency_p5_bpshz,0.7083864994245133,0.7040818209169571,0.7127570881376558,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,all,outage_probability,0.0002652915117618627,0.0001598954871181867,0.00038846830136260793,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,all,sinr_mean_db,7.666551938604852,7.636134614490656,7.695769698829469,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,all,sinr_p5_db,0.8861935722596608,0.8078871885660519,0.9561029282026964,2000,838,absolute
LF20_PBO05_F15,0.2,5.0,0.15,all,spectral_efficiency_mean_bpshz,2.280073913767538,2.2742294422360017,2.2857128853009776,2000,838,absolute
