scenario_id,load_factor,pbo_db,affected_fraction,group,metric,estimate,ci95_lower,ci95_upper,repetitions,seed,analysis_type
LF50_PBO05_F15,0.5,5.0,0.15,all,spectral_efficiency_p5_bpshz,-0.4855885009359411,-0.49115637939387385,-0.47986400916478666,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,unaffected,outage_probability,-7.170845391451326e-05,-0.00012813323123358998,-2.9069389681499846e-05,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,unaffected,sinr_mean_db,0.1755435896975639,0.16787837843781978,0.18404541899523405,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,unaffected,sinr_p5_db,0.20647560130803733,0.1937241468232066,0.21953489960932485,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,unaffected,spectral_efficiency_mean_bpshz,0.03724006549320835,0.03584021735515306,0.038767563909307766,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO05_F15,0.5,5.0,0.15,unaffected,spectral_efficiency_p5_bpshz,0.03650565840972919,0.03426590941476847,0.038773784615038796,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,affected,outage_probability,0.007921922154298537,0.006563150565524048,0.009412462250671697,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,affected,sinr_mean_db,-9.765303655248383,-9.77684005740703,-9.752667174519313,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,affected,sinr_p5_db,-9.724349255127116,-9.743990162904675,-9.703664590787286,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,affected,spectral_efficiency_mean_bpshz,-1.5653754506451234,-1.5701931780438205,-1.5601030913421885,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,affected,spectral_efficiency_p5_bpshz,-1.0274662293340995,-1.034886337457396,-1.0197587831124977,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,all,outage_probability,0.00112757568325717,0.0009244027168517884,0.0013532532289251176,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,all,sinr_mean_db,-1.2632328562777397,-1.2749713376517942,-1.25014564343505,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,all,sinr_p5_db,-7.865535239299851,-7.901492103285646,-7.829434059345241,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,all,spectral_efficiency_mean_bpshz,-0.1919725897406448,-0.19414980876461027,-0.18951344128506054,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,all,spectral_efficiency_p5_bpshz,-0.9268939135950813,-0.9338363697036713,-0.919532849169019,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,unaffected,outage_probability,-7.170845391451326e-05,-0.00012813323123358998,-2.9069389681499846e-05,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,unaffected,sinr_mean_db,0.2374852312932738,0.22575050225748014,0.25054877376199985,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,unaffected,sinr_p5_db,0.2764971751040495,0.25862195398546,0.2944858152918086,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,unaffected,spectral_efficiency_mean_bpshz,0.05044958758710383,0.0483335580869221,0.05282209332388383,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO10_F15,0.5,10.0,0.15,unaffected,spectral_efficiency_p5_bpshz,0.0490170524072715,0.04582284410210592,0.052186344878997606,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,affected,outage_probability,0.3140041012148882,0.30920314926897585,0.3188741977433055,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,affected,sinr_mean_db,-14.744037449738116,-14.75734790771416,-14.729175597188188,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,affected,sinr_p5_db,-14.700990697564867,-14.721082554825108,-14.676717954246147,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,affected,spectral_efficiency_mean_bpshz,-1.9445785260666852,-1.9511633194662448,-1.9377461676653704,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,affected,spectral_efficiency_p5_bpshz,-1.2442193000003747,-1.2537861101617367,-1.2341309389704598,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,all,outage_probability,0.04704907493807041,0.04632685235211235,0.047779960813249936,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,all,sinr_mean_db,-1.991831648697337,-2.0054231601142614,-1.9766731234068877,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,all,sinr_p5_db,-12.74127595563693,-12.781932026521103,-12.702911956107517,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,all,spectral_efficiency_mean_bpshz,-0.24491349631980408,-0.24742720941066204,-0.24202947541987477,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,all,spectral_efficiency_p5_bpshz,-1.1315233408430398,-1.1400676815588684,-1.1225933027198027,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,unaffected,outage_probability,-7.170845391451326e-05,-0.00012813323123358998,-2.9069389681499846e-05,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,unaffected,sinr_mean_db,0.2590865516506229,0.2454381393654814,0.274122614501197,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,unaffected,sinr_p5_db,0.30087898348976383,0.2801742271088562,0.3218167400030332,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,unaffected,spectral_efficiency_mean_bpshz,0.05509789070156934,0.05260929681564926,0.0579016139070173,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO15_F15,0.5,15.0,0.15,unaffected,spectral_efficiency_p5_bpshz,0.05338906236267449,0.049741303785536345,0.057117605107517594,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,affected,outage_probability,0.7336241584771337,0.7303791395123811,0.7371325735843558,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,affected,sinr_mean_db,-19.73680497750401,-19.75100047818922,-19.72111791105846,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,affected,sinr_p5_db,-19.69408017911002,-19.7137562591969,-19.668339766598926,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,affected,spectral_efficiency_mean_bpshz,-2.1061653956275728,-2.113769313501755,-2.098281837270464,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,affected,spectral_efficiency_p5_bpshz,-1.2442193000003747,-1.2537861101617367,-1.2341309389704598,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,all,outage_probability,0.11000465832425128,0.10951243643784984,0.11052493939150312,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,all,sinr_mean_db,-2.734650855659475,-2.74900350895769,-2.718675616143356,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,all,sinr_p5_db,-17.72210497013834,-17.762805755089257,-17.68189539160886,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,all,spectral_efficiency_mean_bpshz,-0.26779931871812646,-0.2705277926165734,-0.26470744633661564,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,all,spectral_efficiency_p5_bpshz,-1.2449145386113107,-1.2538551493125127,-1.2353706482661537,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,unaffected,outage_probability,-7.170845391451326e-05,-0.00012813323123358998,-2.9069389681499846e-05,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,unaffected,sinr_mean_db,0.26643450596928986,0.25203641593475007,0.28249340086215186,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,unaffected,sinr_p5_db,0.3095383302160202,0.2877247730094323,0.33152045761749555,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,unaffected,spectral_efficiency_mean_bpshz,0.05669447678508277,0.05403598517266195,0.05970814108590122,2000,838,paired_delta_pbo_minus_baseline
LF50_PBO20_F15,0.5,20.0,0.15,unaffected,spectral_efficiency_p5_bpshz,0.05494372827720051,0.05106409050918194,0.05878971749923517,2000,838,paired_delta_pbo_minus_baseline
